"Season","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rush.twopta","rush.twoptm","recept","recyds","rec.tds","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","punt.rets","puntret.avg","puntret.tds","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","rushlng","rushlngtd","reclng","reclngtd","puntret.lng","puntret.lngtd","kick.ret.lng","kickret.lngtd"
2016,"CLE","00-0030114","J.Poyer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
2016,"CLE","00-0030421","J.Collins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,2,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2016,"CLE","00-0030484","J.Taylor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2016,"CLE","00-0030518","C.Lemonier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0
2016,"CLE","00-0030626","P.Murray",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,3,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,"CLE","00-0030656","I.Crowell",0,0,0,0,0,0,0,197,944,7,0,0,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,16,85,85,44,0,0,0,0,0
2016,"CLE","00-0030697","J.Meder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"CLE","00-0030850","C.Parkey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,446,60,20,1,21,0,20,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
2016,"CLE","00-0031158","G.Atkinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,21,0
2016,"CLE","00-0031158","G.Atkinson III",0,0,0,0,0,0,0,7,34,1,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,0,0,0,0,19,0
2016,"CLE","00-0031312","E.Reynolds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2016,"CLE","00-0031361","C.Kirksey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,50,2.5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"CLE","00-0031533","R.Telfer",0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0
2016,"CLE","00-0031556","N.Orchard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,"CLE","00-0031574","G.Wright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2016,"CLE","00-0031732","C.Hamlett",0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,17,0,0,0,0
2016,"CLE","00-0031962","M.Alford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,0,36,0
2016,"CLE","00-0032061","X.Cooper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2016,"CLE","00-0032068","M.Johnson",0,0,0,0,0,0,0,1,2,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,0,21,0,0,0,0,0
2016,"CLE","00-0032143","D.Shelton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,1.5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"CLE","00-0032145","C.Erving",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-15,0,2,0,0,0,0,0,0,0,0
2016,"CLE","00-0032198","I.Campbell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
2016,"CLE","00-0032257","D.Johnson",0,0,0,0,0,0,0,33,175,1,0,0,24,192,0,0,0,1,19,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,17,1,28,0,18,0,19,0
2016,"CLE","00-0032257","D.Johnson Jr.",1,0,0,0,0,0,0,41,191,0,0,0,29,322,0,0,0,0,0,0,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,22,0,32,0,18,0,0,0
2016,"CLE","00-0032428","T.Holmes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2016,"CLE","00-0032517","B.Boddy-Calhoun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,1,3,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0
2016,"CLE","00-0032784","K.Hogan",26,14,104,0,2,0,0,8,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,28,0,0,0,0,0,0
2016,"CLE","00-0032794","D.Vitale",0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0
2016,"CLE","00-0032966","C.Coleman",0,0,0,0,0,0,0,2,10,0,0,0,33,413,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,58,31,0,0,0,0
2016,"CLE","00-0032974","J.Payton",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
2016,"CLE","00-0032977","R.Higgins",0,0,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,0,0,0,0
2016,"CLE","00-0032983","D.Alexander",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
2016,"CLE","00-0032987","T.Howard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0
2016,"CLE","00-0033073","E.Ogbah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,5.5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"CLE","00-0033076","D.Kindred",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
2016,"CLE","00-0033079","R.Louis",0,0,0,0,0,0,0,0,0,0,0,0,18,205,0,1,0,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,11,0,0,42,0,0,0,24,0
2016,"CLE","00-0033080","S.DeValve",0,0,0,0,0,0,0,0,0,0,0,0,10,127,2,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25,25,0,0,13,0
2016,"CLE","00-0033104","C.Kessler",195,128,1380,6,2,2,1,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,-12,1,9,8,0,0,0,0,0,0,0
2016,"CLE","00-0033125","J.Schobert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2016,"CLE","00-0033129","C.Nassib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2.5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2016,"DAL","00-0021678","T.Romo",4,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,"DAL","00-0022127","J.Witten",0,0,0,0,0,0,0,0,0,0,0,0,69,673,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,35,26,0,0,0,0
2016,"DAL","00-0025435","J.Durant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2016,"DAL","00-0025509","D.Free",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
2016,"DAL","00-0026144","D.McFadden",0,0,0,0,0,0,0,24,87,0,0,0,3,17,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,11,0,0,0,30,0
2016,"DAL","00-0026280","B.Carr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"DAL","00-0026283","O.Scandrick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,2,1,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2016,"DAL","00-0026898","M.Sanchez",18,10,93,0,2,0,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2016,"DAL","00-0027416","B.Church",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,24,0,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2016,"DAL","00-0027663","S.Lee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,53,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0
2016,"DAL","00-0027902","D.Bryant",1,1,10,1,0,0,0,0,0,0,0,0,50,796,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,56,50,0,0,0,0
2016,"DAL","00-0028003","T.McClain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,2.5,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0
2016,"DAL","00-0028172","A.Gachkar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2016,"DAL","00-0028424","C.Thornton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1.5,0,1,0,0,1,1,0,11,0,0,0,0,0,0,0,0
2016,"DAL","00-0028660","D.Bailey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,508,81,46,0,46,0,46,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"DAL","00-0028664","C.Jones",0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0
2016,"DAL","00-0029000","C.Beasley",1,0,0,0,0,0,0,1,7,0,0,0,75,833,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,47,14,3,0,0,0
2016,"DAL","00-0029004","L.Dunbar",0,0,0,0,0,0,0,9,31,1,0,0,16,122,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10,10,1,16,0,0,0,16,0
2016,"DAL","00-0029010","R.Leary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2016,"DAL","00-0029053","R.Davis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
2016,"DAL","00-0029141","A.Morris",0,0,0,0,0,0,0,69,243,2,0,0,3,11,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,4,6,0,0,0,12,0
2016,"DAL","00-0029627","J.Crawford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2016,"DAL","00-0029641","T.Crawford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4.5,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0
2016,"DAL","00-0029647","K.Wilber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0
2016,"DAL","00-0029676","M.Claiborne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
2016,"DAL","00-0030196","J.Heath",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2016,"DAL","00-0030380","B.Mayowa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,5.5,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0
2016,"DAL","00-0030516","B.Butler",0,0,0,0,0,0,0,0,0,0,0,0,16,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,41,21,0,0,0,0
2016,"DAL","00-0030542","T.Williams",0,0,0,0,0,0,0,0,0,0,0,0,44,594,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,47,31,0,0,0,0
2016,"DAL","00-0030543","J.Wilcox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0,1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0
2016,"DAL","00-0030544","G.Escobar",0,0,0,0,0,0,0,0,0,0,0,0,4,30,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,2,0,0,5,0
2016,"DAL","00-0030546","T.Frederick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,"DAL","00-0030556","L.McFadden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,"DAL","00-0030968","K.Smith",0,0,0,0,0,0,0,2,5,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0
2016,"DAL","00-0031348","A.Hitchens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,1.5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"DAL","00-0031402","Z.Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2016,"DAL","00-0031411","D.Lawrence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016,"DAL","00-0031757","L.Whitehead",0,0,0,0,0,0,0,10,82,0,0,0,3,48,0,0,0,17,281,0,25,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,15,26,0,35,0,39,0,33,0
2016,"DAL","00-0031900","R .Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0
2016,"DAL","00-0031900","R.Smith",0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
2016,"DAL","00-0031961","M.Nzeocha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,"DAL","00-0031981","R.Ash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,"DAL","00-0031997","D.Irving",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,4.5,0,4,0,0,1,0,0,9,0,0,0,0,0,0,0,0
2016,"DAL","00-0032141","G.Swaim",0,0,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,28,0,0,0,0,0
2016,"DAL","00-0032197","R.Gregory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,"DAL","00-0032215","D.Wilson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0.5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
2016,"DAL","00-0032239","B.Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15,0,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2016,"DAL","00-0033045","E.Elliott",0,0,0,0,0,0,0,322,1631,15,0,0,32,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,-7,1,15,60,60,83,83,0,0,0,0
2016,"DAL","00-0033047","A.Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2016,"DAL","00-0033048","K.Frazier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,"DAL","00-0033077","D.Prescott",459,311,3667,23,4,2,0,57,282,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,-3,4,16,18,7,0,0,0,0,0,0
2016,"DAL","00-0033131","M.Collins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,5,0,1,0,0,1,0,0,14,0,0,0,0,0,0,0,0
2016,"DEN","00-0023445","D.Ware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2016,"DEN","00-0026160","A.Talib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,32,11,0,3,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
2016,"DEN","00-0026373","J.Forsett",0,0,0,0,0,0,0,43,155,1,0,0,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,64,1,11,0,0,0,0,0
2016,"DEN","00-0026739","J.Norwood",0,0,0,0,0,0,0,1,0,0,0,0,21,232,1,0,0,3,42,0,25,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,3,13,0,0,36,36,17,0,27,0
2016,"DEN","00-0027139","J.Phillips",0,0,0,0,0,0,0,0,0,0,0,0,5,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,1,0,0,0,0
2016,"DEN","00-0027256","D.Stewart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,0,3,2,0,0,1,28,0,16,0,0,0,0,0,0,0,0
2016,"DEN","00-0027653","T.Ward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,19,1,1,2,0,0,2,0,0,14,0,0,0,0,0,0,0,0
2016,"DEN","00-0027685","E.Sanders",0,0,0,0,0,0,0,1,4,0,0,0,79,1032,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15,4,0,64,41,0,0,0,0
2016,"DEN","00-0027812","D.Watson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016,"DEN","00-0027859","R.Okung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2016,"DEN","00-0027874","D.Thomas",0,0,0,0,0,0,0,0,0,0,0,0,90,1083,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,16,0,0,55,55,0,0,0,0
2016,"DEN","00-0027940","V.Miller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,12.5,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"DEN","00-0028082","S.Keo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2016,"DEN","00-0028142","V.Green",0,0,0,0,0,0,0,0,0,0,0,0,22,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,31,2,0,0,0,0
2016,"DEN","00-0028224","C.Harris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,"DEN","00-0028224","C.Harris Jr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,1,1,0,0,1,6,0,14,0,0,0,0,0,0,0,0
2016,"DEN","00-0029303","B.Winn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,1,4,0,12,0,0,0,0,0,0,0,0
2016,"DEN","00-0029417","J.Crick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,2.5,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2016,"DEN","00-0029586","D.Wolfe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
