"","Season","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rush.twopta","rush.twoptm","recept","recyds","rec.tds","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","punt.rets","puntret.avg","puntret.tds","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","rushlng","rushlngtd","reclng","reclngtd","puntret.lng","puntret.lngtd","kick.ret.lng","kickret.lngtd"
"18",2015,"ARI","00-0027943","P.Peterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,32,108,0,0,0,0,0,0,0,0,0,0,33,0,0,2,1,4,0,0,0,0,16,0,0,0,0,38,0,24,0
"19",2015,"ARI","00-0029336","B.Golden",0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,5,0,10,0,0,0
"20",2015,"ARI","00-0029528","B.Massie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
"21",2015,"ARI","00-0029530","J.Bethel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,2,0,0,1,2,0,0,10,0,0,0,0,0,0,0,0
"22",2015,"ARI","00-0029638","M.Floyd",0,0,0,0,0,0,0,0,0,0,0,0,52,849,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,60,60,0,0,0,0
"23",2015,"ARI","00-0029738","D.Fells",0,0,0,0,0,0,0,0,0,0,0,0,21,311,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,48,18,0,0,0,0
"24",2015,"ARI","00-0030117","K.Williams",0,0,0,0,0,0,0,27,142,1,0,0,2,16,0,0,0,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,35,35,12,0,0,0,24,0
"25",2015,"ARI","00-0030282","S.Taylor",0,0,0,0,0,0,0,17,58,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,4,0,0,0,0,0
"26",2015,"ARI","00-0030287","A.Ellington",0,0,0,0,0,0,0,45,289,3,0,0,15,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,63,63,32,0,0,0,0,0
"27",2015,"ARI","00-0030294","T.Jefferson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,19,2,2,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"28",2015,"ARI","00-0030300","Ja.Brown",0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0
"29",2015,"ARI","00-0030300","JA.Brown",0,0,0,0,0,0,0,0,0,0,0,0,9,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,39,6,0,0,0,0
"30",2015,"ARI","00-0030382","K.Minter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,22,0.5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"31",2015,"ARI","00-0030459","T.Mathieu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,1,5,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"32",2015,"ARI","00-0030503","A.Okafor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,2,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0
"33",2015,"ARI","00-0030566","D.Swearinger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"34",2015,"ARI","00-0030883","J.Mauro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0
"35",2015,"ARI","00-0030896","C.Catanzaro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,457,84,53,5,58,0,53,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"36",2015,"ARI","00-0031044","T.Niklas",0,0,0,0,0,0,0,0,0,0,0,0,4,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,13,11,0,0,0,0
"37",2015,"ARI","00-0031050","K.Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"38",2015,"ARI","00-0031051","Jo.Brown",0,0,0,0,0,0,0,2,9,0,0,0,28,441,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,68,65,0,0,0,0
"39",2015,"ARI","00-0031051","JO.Brown",0,0,0,0,0,0,0,1,13,0,0,0,37,562,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,13,0,49,18,0,0,0,0
"40",2015,"ARI","00-0031265","E.Stinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"41",2015,"ARI","00-0031366","D.Bucannon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,19,3,1,3,0,0,2,0,0,16,0,0,0,0,0,0,0,0
"42",2015,"ARI","00-0031702","A.Fua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"43",2015,"ARI","00-0031713","X.Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"44",2015,"ARI","00-0032112","J.Nelson",0,0,0,0,0,0,0,1,0,0,0,0,11,299,2,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,64,64,11,0,0,0
"45",2015,"ARI","00-0032127","M.Golden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,4,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"46",2015,"ARI","00-0032131","R.Gunter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"47",2015,"ARI","00-0032187","D.Johnson",0,0,0,0,0,0,0,125,581,8,0,0,36,457,4,0,0,22,317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,16,47,47,55,55,0,0,108,108
"48",2015,"ATL","00-0019536","S.Graham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,234,33,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"49",2015,"ATL","00-0020578","M.Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,258,42,26,0,26,0,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"50",2015,"ATL","00-0023462","R.White",0,0,0,0,0,0,0,0,0,0,0,0,43,506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,25,7,0,0,0,0
"51",2015,"ATL","00-0023494","J.Babineaux",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,1.5,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"52",2015,"ATL","00-0024272","D.Hester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,131,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,35,0
"53",2015,"ATL","00-0024535","E.Weems",0,0,0,0,0,0,0,1,4,0,0,0,1,11,0,0,0,15,247,0,19,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,11,0,41,0,50,0
"54",2015,"ATL","00-0025435","J.Durant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,26,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"55",2015,"ATL","00-0025495","P.Soliai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0
"56",2015,"ATL","00-0026143","M.Ryan",614,407,4591,21,16,2,1,37,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,-29,5,16,18,0,0,0,0,0,0,0
"57",2015,"ATL","00-0026207","C.Godfrey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"58",2015,"ATL","00-0026233","P.Wheeler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"59",2015,"ATL","00-0026267","J.Tamme",0,0,0,0,0,0,0,0,0,0,0,0,59,657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,41,7,0,0,0,0
"60",2015,"ATL","00-0026294","K.Biermann",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,2.5,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"61",2015,"ATL","00-0026980","T.Jackson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"62",2015,"ATL","00-0027031","W.Moore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,0,2,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"63",2015,"ATL","00-0027610","P.Adams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"64",2015,"ATL","00-0027695","T.Moeaki",0,0,0,0,0,0,0,0,0,0,0,0,3,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,42,42,0,0,0,0
"65",2015,"ATL","00-0027730","O.Schofield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,2,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"66",2015,"ATL","00-0027944","J.Jones",0,0,0,0,0,0,0,0,0,0,0,0,136,1871,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,16,0,0,70,70,0,0,0,0
"67",2015,"ATL","00-0027958","A.Clayborn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,3,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0
"68",2015,"ATL","00-0027980","B.Reed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"69",2015,"ATL","00-0028017","L.Hankerson",0,0,0,0,0,0,0,0,0,0,0,0,26,327,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,55,10,0,0,0,0
"70",2015,"ATL","00-0028125","A.Bradford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"71",2015,"ATL","00-0028177","M.Person",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-14,1,4,0,0,0,0,0,0,0,0
"72",2015,"ATL","00-0028581","P.DiMarco",0,0,0,0,0,0,0,1,0,0,0,0,13,110,2,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,19,15,0,0,19,0
"73",2015,"ATL","00-0029629","N.Stupar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,1,0,0,0,0,1,84,0,11,0,0,0,0,0,0,0,0
"74",2015,"ATL","00-0029770","J.Bartu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"75",2015,"ATL","00-0029786","R.Schraeder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"76",2015,"ATL","00-0029792","P.Worrilow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,32,0,2,1,0,0,1,0,0,15,0,0,0,0,0,0,0,0
"77",2015,"ATL","00-0029848","N.Williams",0,0,0,0,0,0,0,0,0,0,0,0,17,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,29,5,0,0,0,0
"78",2015,"ATL","00-0030424","M.Goodman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"79",2015,"ATL","00-0030427","K.Ishmael",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"80",2015,"ATL","00-0030443","L.Toilolo",0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0
"81",2015,"ATL","00-0030528","R.Alford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,2,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0
"82",2015,"ATL","00-0030562","D.Trufant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,1,1,0,0,0,2,21,0,15,0,0,0,0,0,0,0,0
"83",2015,"ATL","00-0030569","S.Renfree",7,3,11,0,1,0,0,1,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"84",2015,"ATL","00-0030750","J.Stone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,1,1,0,0,0,0,0,0,0,0
"85",2015,"ATL","00-0031181","R.Allen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,1,3,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0
"86",2015,"ATL","00-0031279","J.Matthews",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"87",2015,"ATL","00-0031281","R.Hageman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"88",2015,"ATL","00-0031285","D.Freeman",0,0,0,0,0,0,0,264,1061,11,0,0,73,578,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,15,39,25,44,17,0,0,0,0
"89",2015,"ATL","00-0031383","D.Southward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"90",2015,"ATL","00-0031552","J.Collins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"91",2015,"ATL","00-0031570","J.Hardy",0,0,0,0,0,0,0,0,0,0,0,0,21,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,0,0,0,0,0
"92",2015,"ATL","00-0031583","G.Jarrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"93",2015,"ATL","00-0031676","J.Mbu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"94",2015,"ATL","00-0031680","R.Therezie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"95",2015,"ATL","00-0031682","T.Ward",0,0,0,0,0,0,0,29,95,1,0,0,9,73,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,8,18,0,0,0,10,0
"96",2015,"ATL","00-0032058","T.Coleman",0,0,0,0,0,0,0,87,392,1,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,12,46,1,10,0,0,0,0,0
"97",2015,"ATL","00-0032240","V.Beasley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,4,1,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"98",2015,"BAL","00-0020337","S.Smith",0,0,0,0,0,0,0,0,0,0,0,0,46,670,3,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,50,50,22,0,0,0
"99",2015,"BAL","00-0022787","M.Schaub",80,52,540,3,4,0,0,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
"100",2015,"BAL","00-0022839","D.Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,50,3,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"101",2015,"BAL","00-0023566","C.Canty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"102",2015,"BAL","00-0024341","E.Dumervil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,6,0,1,0,0,1,0,0,16,0,0,0,0,0,0,0,0
"103",2015,"BAL","00-0024417","S.Koch",1,1,-3,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
"104",2015,"BAL","00-0026071","K.Arrington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"105",2015,"BAL","00-0026158","J.Flacco",413,266,2791,14,12,3,1,13,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,-22,2,10,16,1,0,0,0,0,0,0
