"","Season","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rush.twopta","rush.twoptm","recept","recyds","rec.tds","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","punt.rets","puntret.avg","puntret.tds","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","rushlng","rushlngtd","reclng","reclngtd","puntret.lng","puntret.lngtd","kick.ret.lng","kickret.lngtd"
"310",2017,"DAL","00-0022127","J.Witten",0,0,0,0,0,0,0,0,0,0,0,0,27,229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,28,28,0,0,0,0
"311",2017,"DAL","00-0025435","J.Durant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"312",2017,"DAL","00-0026283","O.Scandrick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"313",2017,"DAL","00-0027663","S.Lee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"314",2017,"DAL","00-0027744","N.Carroll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"315",2017,"DAL","00-0027902","D.Bryant",0,0,0,0,0,0,0,0,0,0,0,0,21,264,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,36,15,0,0,0,0
"316",2017,"DAL","00-0027991","S.Paea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"317",2017,"DAL","00-0028660","D.Bailey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,181,21,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"318",2017,"DAL","00-0029000","C.Beasley",0,0,0,0,0,0,0,0,0,0,0,0,15,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,5,0,0,0,0
"319",2017,"DAL","00-0029141","A.Morris",0,0,0,0,0,0,0,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0
"320",2017,"DAL","00-0029634","J.Hanna",0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,28,0,0,0,0
"321",2017,"DAL","00-0029641","T.Crawford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"322",2017,"DAL","00-0029647","K.Wilber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"323",2017,"DAL","00-0030069","D.Moore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"324",2017,"DAL","00-0030196","J.Heath",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"325",2017,"DAL","00-0030380","B.Mayowa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"326",2017,"DAL","00-0030516","B.Butler",0,0,0,0,0,0,0,0,0,0,0,0,8,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,53,37,0,0,0,0
"327",2017,"DAL","00-0030542","T.Williams",0,0,0,0,0,0,0,0,0,0,0,0,19,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23,0,0,0,0,0
"328",2017,"DAL","00-0030546","T.Frederick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,1,0,0,0,0,0,0,0,0
"329",2017,"DAL","00-0030590","J.Cooper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"330",2017,"DAL","00-0030968","K.Smith",0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
"331",2017,"DAL","00-0031348","A.Hitchens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"332",2017,"DAL","00-0031411","D.Lawrence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,9,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"333",2017,"DAL","00-0031900","R.Smith",0,0,0,0,0,0,0,2,8,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,18,0,0,0,0,0
"334",2017,"DAL","00-0031997","D.Irving",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"335",2017,"DAL","00-0032215","D.Wilson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"336",2017,"DAL","00-0032239","B.Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"337",2017,"DAL","00-0032649","B.Price",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"338",2017,"DAL","00-0033045","E.Elliott",0,0,0,0,0,0,0,105,393,2,0,0,17,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,8,31,10,0,0,0,0
"339",2017,"DAL","00-0033047","A.Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"340",2017,"DAL","00-0033048","K.Frazier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"341",2017,"DAL","00-0033052","J.Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"342",2017,"DAL","00-0033075","C.Tapper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"343",2017,"DAL","00-0033077","D.Prescott",179,112,1192,11,4,1,0,16,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,21,11,0,0,0,0,0,0
"344",2017,"DAL","00-0033131","M.Collins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,0,1,6,0,5,0,0,0,0,0,0,0,0
"345",2017,"DAL","00-0033541","T.Charlton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"346",2017,"DAL","00-0033548","C.Awuzie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"347",2017,"DAL","00-0033562","R.Switzer",0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,7,90,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,3,0,0,0,21,0,28,0
"348",2017,"DAL","00-0033579","X.Woods",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"349",2017,"DAL","00-0033591","N.Brown",0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0
"350",2017,"DAL","00-0033928","J.Lewis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"351",2017,"DEN","00-0024338","D.Peko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"352",2017,"DEN","00-0026160","A.Talib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"353",2017,"DEN","00-0026213","J.Charles",0,0,0,0,0,0,0,43,213,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,19,12,14,0,0,0,0,0
"354",2017,"DEN","00-0027256","D.Stewart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"355",2017,"DEN","00-0027685","E.Sanders",0,0,0,0,0,0,0,0,0,0,0,0,30,342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,33,10,0,0,0,0
"356",2017,"DEN","00-0027874","D. Thomas",0,0,0,0,0,0,0,0,0,0,0,0,38,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,0,0,40,0,0,0,0,0
"357",2017,"DEN","00-0027940","V.Miller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"358",2017,"DEN","00-0028142","V.Green",0,0,0,0,0,0,0,0,0,0,0,0,8,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,44,2,0,0,0,0
"359",2017,"DEN","00-0028224","C.Harris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"360",2017,"DEN","00-0029586","D.Wolfe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"361",2017,"DEN","00-0029620","B.Marshall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"362",2017,"DEN","00-0029682","B.Osweiler",8,4,36,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0
"363",2017,"DEN","00-0029822","B.McManus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,160,27,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"364",2017,"DEN","00-0029854","C.Anderson",0,0,0,0,0,0,0,91,364,1,0,0,10,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,23,16,16,0,0,0,0
"365",2017,"DEN","00-0030670","B.Fowler",0,0,0,0,0,0,0,0,0,0,0,0,16,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,6,0,0,0,0
"366",2017,"DEN","00-0031101","S.Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"367",2017,"DEN","00-0031105","Z.Kerr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"368",2017,"DEN","00-0031255","K.Edebali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"369",2017,"DEN","00-0031270","S.Harris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"370",2017,"DEN","00-0031344","C.Latimer",0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,13,0,0,0,36,0
"371",2017,"DEN","00-0031350","C.Nelson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"372",2017,"DEN","00-0031372","B.Roby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"373",2017,"DEN","00-0031427","T.Davis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"374",2017,"DEN","00-0031609","A.Derby",0,0,0,0,0,0,0,0,0,0,0,0,10,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,29,22,0,0,0,0
"375",2017,"DEN","00-0031697","J.Taylor",0,0,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0
"376",2017,"DEN","00-0032156","T.Siemian",224,135,1582,9,8,0,0,20,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,6,9,1,0,0,0,0,0,0
"377",2017,"DEN","00-0032227","J.Heuerman",0,0,0,0,0,0,0,0,0,0,0,0,6,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,13,0,0,0,0
"378",2017,"DEN","00-0032956","A.Janovich",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"379",2017,"DEN","00-0032958","W.Parks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"380",2017,"DEN","00-0032971","J.Simmons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"381",2017,"DEN","00-0032972","D.Booker",0,0,0,0,0,0,0,5,18,0,0,0,6,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,23,0,0,0,0,0
"382",2017,"DEN","00-0033064","A.Gotsis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"383",2017,"DEN","00-0033466","I.McKenzie",0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,1,12,0,17,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,6,4,0,0,0,31,0,12,0
"384",2017,"DEN","00-0033552","B.Langley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,28,0
"385",2017,"DEN","00-0033581","D.Henderson",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"386",2017,"DEN","00-0033668","T.Jarrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"387",2017,"DEN","00-0033782","D.Walker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"388",2017,"DET","00-0023853","M.Prater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,279,30,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"389",2017,"DET","00-0024227","H.Ngata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"390",2017,"DET","00-0026498","M.Stafford",225,136,1428,12,4,3,1,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,15,0,0,0,0,0,0,0
"391",2017,"DET","00-0027081","G.Quin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"392",2017,"DET","00-0027495","G.Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"393",2017,"DET","00-0027891","G.Tate",0,0,0,0,0,0,0,3,9,0,0,0,36,363,2,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,45,45,10,0,0,0
"394",2017,"DET","00-0028292","N.Bellore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"395",2017,"DET","00-0029212","T.Whitehead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,1,0,0,0,2,5,0,6,0,0,0,0,0,0,0,0
"396",2017,"DET","00-0029293","M.Jones",0,0,0,0,0,0,0,0,0,0,0,0,20,280,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,38,27,0,0,0,0
"397",2017,"DET","00-0029410","T.Wilson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"398",2017,"DET","00-0029738","D.Fells",0,0,0,0,0,0,0,0,0,0,0,0,10,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,22,0,0,0,0
"399",2017,"DET","00-0029792","P.Worrilow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"400",2017,"DET","00-0030048","C.Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"401",2017,"DET","00-0030059","E.Ansah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0
"402",2017,"DET","00-0030062","D.Slay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"403",2017,"DET","00-0030107","T.Riddick",0,0,0,0,0,0,0,18,39,0,0,0,23,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,21,7,0,0,0,0
"404",2017,"DET","00-0030402","A.Spence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"405",2017,"DET","00-0030572","D.Hayden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"406",2017,"DET","00-0031021","J.Abbrederis",0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,0,0
"407",2017,"DET","00-0031176","N.Lawson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"408",2017,"DET","00-0031189","T.Jones",0,0,0,0,0,0,0,0,0,0,0,0,13,173,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,29,0,0,0,0,0
"409",2017,"DET","00-0031386","G.Robinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"410",2017,"DET","00-0031387","E.Ebron",0,0,0,0,0,0,0,0,0,0,0,0,13,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,7,0,0,0,0
"411",2017,"DET","00-0031420","K.Redfern",0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,10,0,0,0,0,0,0,0
"412",2017,"DET","00-0031608","Q.Diggs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"413",2017,"DET","00-0031665","Z.Zenner",0,0,0,0,0,0,0,10,16,1,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,14,1,0,0,0,0,20,0
"414",2017,"DET","00-0032104","A.Abdullah",0,0,0,0,0,0,0,90,342,1,0,0,10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,3,22,0,0,0,0,0
"415",2017,"DET","00-0032399","M.Killebrew",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"416",2017,"DET","00-0032435","A.Zettel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
"417",2017,"DET","00-0032450","D.Washington",0,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,18,0
"418",2017,"DET","00-0032470","S.Longa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
