"Season","game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games"
2017,"2017091004",2017-09-10,"ARI","00-0030287","A.Ellington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0022921","L.Fitzgerald",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0027873","J.Gresham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0004091","P.Dawson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0024421","A.Bethea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0032127","M.Golden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0033875","H.Reddick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0029740","I.Momah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0026240","T.Branch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0029530","J.Bethel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0022927","K.Dansby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0030883","J.Mauro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0028278","J.Bynes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0030459","T.Mathieu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0029585","C.Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0024306","F.Rucker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0027943","P.Peterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0027686","C.Peters",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0031713","X.Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091004",2017-09-10,"ARI","00-0030300","Ja.Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033883","J.Peppers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,14,0,3,11,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0032257","D.Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033899","D.Kizer",30,20,222,1,1,0,0,5,17,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0030656","I.Crowell",0,0,0,0,0,0,0,17,33,0,6,0,1,1,2,33,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033596","M.Dayes",0,0,0,0,0,0,0,3,7,0,3,0,0,0,2,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033080","S.DeValve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0032966","C.Coleman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0027006","K.Britt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033079","R.Louis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033885","D.Njoku",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033076","D.Kindred",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0032517","B.Boddy-Calhoun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033862","Z.Gonzalez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033125","J.Schobert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0030484","J.Taylor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0031361","C.Kirksey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0027136","J.McCourty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0030421","J.Collins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033905","L.Ogunjobi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0032566","T.Coley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033129","C.Nassib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0033073","E.Ogbah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"CLE","00-0032143","D.Shelton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0027793","A.Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,182,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0031782","E.Rogers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,9,0,0,0,0,0,0,0,0,3,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0030496","L.Bell",0,0,0,0,0,0,0,10,32,0,15,0,0,0,3,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0022924","B.Roethlisberger",36,24,263,2,1,0,0,3,-8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0033553","J.Conner",0,0,0,0,0,0,0,4,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0033857","J.Smith-Schuster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0032135","J.James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,2,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0031373","M.Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0031136","C.Boswell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0027969","C.Heyward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0033053","S.Davis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0031956","A.Chickillo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0031365","R.Shazier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0033886","T.Watt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0027862","T.Alualu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0027860","J.Haden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0025557","W.Gay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0030434","V.Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0027023","M.Mitchell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0033109","J.Hargrave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0030543","J.Wilcox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0033103","A.Burns",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0031607","L.Walton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0032521","M.Hilton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2017,"2017091003",2017-09-10,"PIT","00-0031412","S.Tuitt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0029388","D.Thompson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,15,0,0,0,2,23,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0030520","M.Glennon",40,26,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0033556","T.Cohen",0,0,0,0,0,0,0,5,66,0,46,0,0,0,8,47,1,19,19,0,0,0,0,0,0,0,3,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0029795","B.Cunningham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0032780","Jo.Howard",0,0,0,0,0,0,0,13,52,1,11,4,0,0,3,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0027125","Z.Miller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0025920","J.Freeman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0031595","M.Burton",0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0030422","D.Sims",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0029708","K.Wright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0029319","J.Bellamy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0028041","S.Acho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0031545","K.White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0026138","C.Barth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0032773","N.Kwiatkoski",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0031041","K.Fuller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0030127","M.Cooper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0033072","L.Floyd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0029657","A.Hicks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0026257","Q.Demps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0033784","E.Jackson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0027573","M.Unrein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0029577","D.Trevathan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0031904","B.Callahan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0031551","E.Goldman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0027808","W.Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"CHI","00-0032667","R.Robertson-Harris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2017,"2017091001",2017-09-10,"ATL","00-0027691","A.Roberts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,0,2,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"ATL","00-0026143","M.Ryan",30,21,321,1,0,0,0,3,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"ATL","00-0031285","D.Freeman",0,0,0,0,0,0,0,12,37,1,6,5,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"ATL","00-0032058","T.Coleman",0,0,0,0,0,0,0,8,16,0,7,0,0,0,4,42,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,"2017091001",2017-09-10,"ATL","00-0029632","M.Sanu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
